epoch,train_loss,train_recon,train_kld,val_fid
1,716.6198059941681,703.4188834176937,13.200922145586933,4.485565185546875
2,456.2822665362291,424.2618339431118,32.02043253938917,3.379045009613037
3,370.73081132056006,335.0523062692562,35.67850703924474,3.391366958618164
4,337.41220952423527,301.4350181901959,35.977189937108,3.3157503604888916
5,319.31637960084726,281.5593001674598,37.757077982727914,3.337477684020996
6,304.2664481149593,263.79180048553036,40.47464870399153,3.240886688232422
7,296.2568045602718,254.3798643300231,41.876939692967376,2.8728995323181152
8,280.5922993404765,236.5382812929825,44.05401675801882,2.4763450622558594
9,270.5062567482532,225.31313098316463,45.19312592627297,2.3872592449188232
10,266.09903835242903,219.92368434852278,46.17535448745942,2.376250743865967
11,261.4887628689618,214.23611944494112,47.25264390757386,2.3956146240234375
12,258.8902108635701,211.45979029695752,47.43042158744704,2.4670774936676025
13,257.6138413120324,210.0432156844878,47.57062632601026,2.470449686050415
14,257.1569791981872,209.38943481445312,47.767543577812084,2.486178398132324
15,253.74587561379016,205.67160270583463,48.07427323032433,2.4471404552459717
16,251.8012097855689,203.32881981218364,48.472390510666536,2.5054831504821777
17,250.51038607745105,201.7848594558071,48.72552726638149,2.433537244796753
18,248.74739719444597,199.8801248039998,48.86727179943676,2.4404854774475098
19,247.86878623425122,198.74574774083956,49.12303865459603,2.439838171005249
20,247.0262002004704,197.76737761161698,49.25882285749409,2.450305700302124
21,245.59473408443827,196.08989360970511,49.50484079710195,2.500795602798462
22,244.25114483900472,194.43423397440307,49.81691011240785,2.4409821033477783
23,243.14887527680733,193.2211024324659,49.92777193096322,2.4445462226867676
24,241.80252569494112,191.6885068651656,50.11401899095992,2.4868111610412598
25,240.92983127647722,190.62406770947953,50.305762116338165,2.3650412559509277
26,239.17550895583463,188.78390288017167,50.39160672040053,2.3498125076293945
27,238.60509415747416,187.9849610664475,50.620132983570365,2.354221820831299
28,237.4014843148245,186.76863699899593,50.63284688600352,2.3269996643066406
29,237.33084729691626,186.6327372806173,50.69811012375523,2.304093360900879
30,236.5938026535679,185.77342567981128,50.82037831695987,2.322962999343872
